wavelength_um,through_transmission,drop_transmission_total
1.6263290430889759,0.05206528208691047,0.9593652977805728
1.6275813790689535,0.03466407706849081,0.9790302933938483
1.6288356452290877,0.0213349918094386,0.9943135306880008
1.6300918460351959,0.012553555930518753,1.0047059085823662
1.6313499859668819,0.00861471462195817,1.0098888566959479
1.63261006951759,0.00960362443966788,1.0097595187782207
1.633872101194659,0.015389704718978705,1.0044430807944267
1.6351360855193753,0.025643227526158052,0.9942852529531819
1.6364020270270272,0.0398681027934116,0.9798179141513662
1.6376699302669577,0.05744519617436038,0.9617036933670592
1.6389397998026223,0.07768273570704261,0.9406769111954001
1.6402116402116405,0.0998683942553938,0.9174948126203456
1.6414854560858516,0.12331397457906527,0.8928994351832276
1.6427612520313715,0.14738561809500633,0.8675838237241266
1.6440390326686465,0.17152063417663424,0.8421626696389651
1.6453188026325103,0.19523758035533237,0.8171550630530768
1.646600566572238,0.2181426966559652,0.7929838258712204
1.6478843291516052,0.23992902221384138,0.7699855709106247
1.649170095048943,0.2603652358846876,0.7484211859172635
1.6504578689571947,0.27927962914312704,0.728482392775871
1.6517476555839727,0.2965488322019266,0.7102981169942914
1.6530394596516174,0.3120935826396678,0.6939455654724662
1.6543332858972533,0.3258737165398158,0.6794654538853382
1.6556291390728477,0.33787568425358966,0.6668756663173772
1.656927023945268,0.3480975155971882,0.6561780756341546
1.6582269452963412,0.356542216280774,0.6473590640692317
1.6595289079229123,0.36322144087374747,0.6403903025837
1.6608329166369027,0.3681584397565537,0.6352358455967605
1.6621389762653702,0.37138079453902484,0.6318631460098667
1.6634470916505686,0.372908516274161,0.630248029734766
1.6647572676500073,0.3727513548831114,0.6303682957289625
1.6660695091365103,0.370918258547416,0.6321946751773447
1.6673838209982788,0.36742581262611634,0.6356929923293981
1.6687002081389508,0.36229372964190765,0.6408369817512617
1.6700186754776614,0.35553365442402485,0.647614124400825
1.671339227949105,0.3471481523387359,0.6560127418230993
1.672661870503597,0.3371442387158554,0.6660037395401049
1.6739866081071353,0.32554636831653216,0.6775402180573964
1.6753134457414613,0.3123944785794063,0.6905743947970424
1.6766423884041248,0.29773372077825794,0.7050640062204657
1.677973441108545,0.2816153931572086,0.7209507614189695
1.6793066088840738,0.26411471354330085,0.738131974572479
1.680641896776059,0.24534859134673137,0.7564590510052361
1.6819793098459088,0.2254765823214633,0.7757603328880899
1.6833188531711554,0.20469145030223748,0.7958490238316698
1.6846605318455186,0.18322020846130038,0.8164949328028663
1.6860043509789702,0.16134134867227123,0.8373913705685248
1.687350315697801,0.13939942481488887,0.8581614194493
