wavelength_um,through_transmission,drop_transmission
1.5253903687180161,1.0045230639039107,0.01892539325250866
1.5264920228481387,1.004189584516664,0.019160777514315674
1.5275952693823918,1.0037619890884064,0.019314198471192142
1.5287001117759222,1.0032939724327998,0.01939785116114954
1.5298065534938807,1.0027819506539195,0.019417311519779188
1.5309145980114571,1.0022759968718769,0.019383738748994142
1.5320242488139169,1.001757191412669,0.019304209454037703
1.533135509396637,1.0012732361639534,0.01918823820595396
1.5342483832651446,1.0007918476251525,0.019043435535417264
1.5353628739351515,1.000361460554841,0.01887728079223921
1.5364789849325933,0.9999381530841239,0.018697258147097606
1.5375967197936644,0.9995744830109418,0.018508811851196964
1.5387160820648578,0.9992155630418929,0.01831901645966236
1.5398370753030002,0.9989211856105734,0.018131577163753385
1.5409597030752917,0.9986250430587493,0.017953133086850738
1.542083968959342,0.9983969840232804,0.017786091223950362
1.5432098765432098,0.9981578992878325,0.017636762698656702
1.5443374294254402,0.9979904089591902,0.017506746810883846
1.5454666312151024,0.9978005587182297,0.017402201764985352
1.54659748553183,0.9976864294114791,0.01732441412146004
1.547729996005858,0.997536640073286,0.01727960703975489
1.548864166278063,0.9974674953797532,0.01726923269363023
1.55,0.9973471941937084,0.017299780774276526
1.551137500833945,0.9973131320473856,0.01737325282985896
1.552276672452931,0.9972096132625693,0.01749646665001464
1.55341751854079,0.9971980215141847,0.01767213946388576
1.5545600427921904,0.9970947419932168,0.017907197982656525
1.5557042489126798,0.9970879959536317,0.01820488672724826
1.5568501406187225,0.9969613735745723,0.018571609726973474
1.5579977216377405,0.9969324277079199,0.019010558751206393
1.5591469957081545,0.9967457033617418,0.0195265710443297
1.5602979665794243,0.9966498206841022,0.02012188796662768
1.5614506380120887,0.996341810073828,0.02079841208712941
1.5626050137778076,0.9961014514978452,0.02155634014553935
1.5637610976594027,0.995565848921746,0.02239300267191606
1.5649188934508984,0.9950425603237136,0.023305357298480742
1.5660784049575645,0.9940889867149134,0.024284309726048593
1.5672396359959555,0.9930292955261196,0.025322399478511892
1.5684025903939556,0.99130573763334,0.026402180065431113
1.569567271990819,0.9892283003501278,0.027510968026828553
1.5707336846372113,0.9860509873919183,0.028621329625052927
1.5719018321952538,0.9819839886690634,0.029715323335976967
1.5730717185385654,0.975915788488954,0.030754004204776142
1.5742433475523057,0.9676991643797549,0.03171357424021016
1.575416723133216,0.9553510103393945,0.03253727565720617
1.5765918491896656,0.9375166747776383,0.033182220261421605
1.577768729641694,0.9097207773277911,0.03353255587823639
1.5789473684210527,0.8666539081999185,0.033431480485439015
1.5801277694712519,0.7976285795829166,0.03248402999124813
1.5813099367476025,0.6950064538829128,0.03010399205998851
1.5824938742172612,0.5788957853104916,0.02600797449390689
1.583679585859274,0.5391725149792822,0.022340196608374562
1.5848670756646217,0.6215015490438736,0.02143416661399082
1.5860563476362644,0.7374668367523007,0.022055589214945832
1.5872474057891863,0.8261853911531721,0.02268961874472137
1.5884402541504408,0.8834713627575583,0.0229605364060032
1.5896348967591958,0.9202900814022368,0.02289595369483589
1.5908313376667809,0.944128625768635,0.02259508042945969
1.5920295809367297,0.9604221418138471,0.022143531338379218
